source_id,slug,file_stem,group_key,scenario_id,role,event_label,split,image_path,prompt_path,sha256,width,height
267,pov-b1-0267-n06-special-marked-space-geometry-correct-front-center,267_pov-b1-0267-n06-special-marked-space-geometry-correct-front-center,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/267_pov-b1-0267-n06-special-marked-space-geometry-correct-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/267_pov-b1-0267-n06-special-marked-space-geometry-correct-front-center.txt,a33765c61611be5070d85f63662ead396b71216f5f7a3e27a23cb533d927feec,1920,1080
268,pov-b1-0268-n06-special-marked-space-geometry-correct-front-left,268_pov-b1-0268-n06-special-marked-space-geometry-correct-front-left,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/268_pov-b1-0268-n06-special-marked-space-geometry-correct-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/268_pov-b1-0268-n06-special-marked-space-geometry-correct-front-left.txt,93340af28888fc53595177174b482c1bb16063a61395103887b61d6316c70fa6,1920,1080
269,pov-b1-0269-n06-special-marked-space-geometry-correct-front-right,269_pov-b1-0269-n06-special-marked-space-geometry-correct-front-right,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/269_pov-b1-0269-n06-special-marked-space-geometry-correct-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/269_pov-b1-0269-n06-special-marked-space-geometry-correct-front-right.txt,7c131c2df9cce13cd03d4a3a1cc87d99968128034046d06c8e6c7166351a3313,1920,1080
270,pov-b1-0270-n06-special-marked-space-geometry-correct-front-center,270_pov-b1-0270-n06-special-marked-space-geometry-correct-front-center,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/270_pov-b1-0270-n06-special-marked-space-geometry-correct-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/270_pov-b1-0270-n06-special-marked-space-geometry-correct-front-center.txt,b5b004055550f6519fbbef45d05a69d8b7c4bae04e1be54f09126f7b0ff183b9,1920,1080
271,pov-b1-0271-n06-special-marked-space-geometry-correct-front-left,271_pov-b1-0271-n06-special-marked-space-geometry-correct-front-left,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/271_pov-b1-0271-n06-special-marked-space-geometry-correct-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/271_pov-b1-0271-n06-special-marked-space-geometry-correct-front-left.txt,c335a7a97ad53b315899bae23db575134fc81b2606cc210fec314cd939f8e6d5,1920,1080
272,pov-b1-0272-n06-special-marked-space-geometry-correct-front-right,272_pov-b1-0272-n06-special-marked-space-geometry-correct-front-right,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/272_pov-b1-0272-n06-special-marked-space-geometry-correct-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/272_pov-b1-0272-n06-special-marked-space-geometry-correct-front-right.txt,5fbd572cfd73dfe30c90901308effd0d125a14973e5d8feb30d754ed0f931266,1920,1080
273,pov-b1-0273-n06-special-marked-space-geometry-correct-front-center,273_pov-b1-0273-n06-special-marked-space-geometry-correct-front-center,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/273_pov-b1-0273-n06-special-marked-space-geometry-correct-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/273_pov-b1-0273-n06-special-marked-space-geometry-correct-front-center.txt,a31ed5b33e3a9d55be3476bd08e1672c036be55ec6ff7e1fd6ebda19ddb758cd,1920,1080
274,pov-b1-0274-n06-special-marked-space-geometry-correct-front-left,274_pov-b1-0274-n06-special-marked-space-geometry-correct-front-left,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/274_pov-b1-0274-n06-special-marked-space-geometry-correct-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/274_pov-b1-0274-n06-special-marked-space-geometry-correct-front-left.txt,49e139dc0574bd5f19d12feedf92f6a525caba5c29ea39c3b1f26b1c202a371f,1920,1080
275,pov-b1-0275-n06-special-marked-space-geometry-correct-front-right,275_pov-b1-0275-n06-special-marked-space-geometry-correct-front-right,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/275_pov-b1-0275-n06-special-marked-space-geometry-correct-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/275_pov-b1-0275-n06-special-marked-space-geometry-correct-front-right.txt,a7c7234d055f07794f467ce6ff74c329146aeb8d7d665febd51e279e8b689a72,1920,1080
276,pov-b1-0276-n06-special-marked-space-geometry-correct-front-center,276_pov-b1-0276-n06-special-marked-space-geometry-correct-front-center,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/276_pov-b1-0276-n06-special-marked-space-geometry-correct-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/276_pov-b1-0276-n06-special-marked-space-geometry-correct-front-center.txt,70e6d1546cb060b86ef97f460cf17a3bd50fbafbcd5810622078a2fe8677e41d,1920,1080
277,pov-b1-0277-n06-special-marked-space-geometry-correct-front-left,277_pov-b1-0277-n06-special-marked-space-geometry-correct-front-left,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/277_pov-b1-0277-n06-special-marked-space-geometry-correct-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/277_pov-b1-0277-n06-special-marked-space-geometry-correct-front-left.txt,d4ddb7ed1ecba9f8e9125fa7d6994a234347606d44522513a2c5c297c3739b99,1920,1080
278,pov-b1-0278-n06-special-marked-space-geometry-correct-front-right,278_pov-b1-0278-n06-special-marked-space-geometry-correct-front-right,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/278_pov-b1-0278-n06-special-marked-space-geometry-correct-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/278_pov-b1-0278-n06-special-marked-space-geometry-correct-front-right.txt,48dbc1c0f40b094dc83f8f125abad5185826d68f31a83b0883495b65eb83df27,1920,1080
279,pov-b1-0279-n06-special-marked-space-geometry-correct-front-center,279_pov-b1-0279-n06-special-marked-space-geometry-correct-front-center,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/279_pov-b1-0279-n06-special-marked-space-geometry-correct-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/279_pov-b1-0279-n06-special-marked-space-geometry-correct-front-center.txt,d047b7886ca9f5c25beeb54aac287016121b3960c5a5dad8f29c629a4165a506,1920,1080
280,pov-b1-0280-n06-special-marked-space-geometry-correct-front-left,280_pov-b1-0280-n06-special-marked-space-geometry-correct-front-left,n06-special-marked-space-geometry-correct,POV_PARKING_B1_N06_SPECIAL_MARKED_SPACE_GEOMETRY_CORRECT,negative,0,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/280_pov-b1-0280-n06-special-marked-space-geometry-correct-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/280_pov-b1-0280-n06-special-marked-space-geometry-correct-front-left.txt,adac41f6843d4354d485af2af95b03eb574661dd7d09ab4eb3b5291c2c915f52,1920,1080
281,pov-b1-0281-hn01-gate-queue-front-center,281_pov-b1-0281-hn01-gate-queue-front-center,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/281_pov-b1-0281-hn01-gate-queue-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/281_pov-b1-0281-hn01-gate-queue-front-center.txt,b37015b38be7e24bd3873e3d91ea54e8f2e713b46e6ee2b1ca13ffe12b0638e8,1920,1080
282,pov-b1-0282-hn01-gate-queue-front-left,282_pov-b1-0282-hn01-gate-queue-front-left,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/282_pov-b1-0282-hn01-gate-queue-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/282_pov-b1-0282-hn01-gate-queue-front-left.txt,1a9030f5890becb4d971e63490bd597baa3ca443e82cce3e657e52c52b2f8263,1920,1080
283,pov-b1-0283-hn01-gate-queue-front-right,283_pov-b1-0283-hn01-gate-queue-front-right,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/283_pov-b1-0283-hn01-gate-queue-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/283_pov-b1-0283-hn01-gate-queue-front-right.txt,4637690af777a63302a78904d8d7c9ec0bbf5ed4de0bc7fd6be11a185d698dc9,1920,1080
284,pov-b1-0284-hn01-gate-queue-front-center,284_pov-b1-0284-hn01-gate-queue-front-center,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/284_pov-b1-0284-hn01-gate-queue-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/284_pov-b1-0284-hn01-gate-queue-front-center.txt,9c6c0c08f5fd467e91ec69c821666ba76dbb4b20b61a731b8299d30722fa540d,1920,1080
285,pov-b1-0285-hn01-gate-queue-front-left,285_pov-b1-0285-hn01-gate-queue-front-left,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/285_pov-b1-0285-hn01-gate-queue-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/285_pov-b1-0285-hn01-gate-queue-front-left.txt,ac8ab05dad895aa89946b380b0c4ac667d91583a4062da483e770c82d9800f59,1920,1080
286,pov-b1-0286-hn01-gate-queue-front-right,286_pov-b1-0286-hn01-gate-queue-front-right,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/286_pov-b1-0286-hn01-gate-queue-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/286_pov-b1-0286-hn01-gate-queue-front-right.txt,99896b2f996c96671aafff8259139e133360e154edfdb68d6bc67b45f7378853,1920,1080
287,pov-b1-0287-hn01-gate-queue-front-center,287_pov-b1-0287-hn01-gate-queue-front-center,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/287_pov-b1-0287-hn01-gate-queue-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/287_pov-b1-0287-hn01-gate-queue-front-center.txt,acadd4c3f2591db383a714c3f755466bc550b3d41effafc2dc8e33238c34740c,1920,1080
288,pov-b1-0288-hn01-gate-queue-front-left,288_pov-b1-0288-hn01-gate-queue-front-left,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/288_pov-b1-0288-hn01-gate-queue-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/288_pov-b1-0288-hn01-gate-queue-front-left.txt,8c6a815148272f0e5e7437dc4b702e4570aa3917ebe023f284a9f5fa66d92688,1920,1080
289,pov-b1-0289-hn01-gate-queue-front-right,289_pov-b1-0289-hn01-gate-queue-front-right,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/289_pov-b1-0289-hn01-gate-queue-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/289_pov-b1-0289-hn01-gate-queue-front-right.txt,e21756f049ead7e77e259d9ba4ed7369db40e9ffe55a0c97e4e484923f79cc8e,1920,1080
290,pov-b1-0290-hn01-gate-queue-front-center,290_pov-b1-0290-hn01-gate-queue-front-center,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/290_pov-b1-0290-hn01-gate-queue-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/290_pov-b1-0290-hn01-gate-queue-front-center.txt,4c35aa30c3e6f91ff96a1e9a241f83c8b641ce8848d416c6cbea432c15a1d20c,1920,1080
291,pov-b1-0291-hn01-gate-queue-front-left,291_pov-b1-0291-hn01-gate-queue-front-left,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/291_pov-b1-0291-hn01-gate-queue-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/291_pov-b1-0291-hn01-gate-queue-front-left.txt,ef867c897d3753231b790a940846a860664ad5958257f3da2a0a7f2bb2510e22,1920,1080
292,pov-b1-0292-hn01-gate-queue-front-right,292_pov-b1-0292-hn01-gate-queue-front-right,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/292_pov-b1-0292-hn01-gate-queue-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/292_pov-b1-0292-hn01-gate-queue-front-right.txt,0975771dd7c05b53c2950c99d48bfb4c4b5d6ebc346bca8910513caafcb37966,1920,1080
293,pov-b1-0293-hn01-gate-queue-front-center,293_pov-b1-0293-hn01-gate-queue-front-center,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/293_pov-b1-0293-hn01-gate-queue-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/293_pov-b1-0293-hn01-gate-queue-front-center.txt,b66a6e967c3840611a37b7c40fff48e221521bcf6ebd98881b8dbdbf6d9fc153,1920,1080
294,pov-b1-0294-hn01-gate-queue-front-left,294_pov-b1-0294-hn01-gate-queue-front-left,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/294_pov-b1-0294-hn01-gate-queue-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/294_pov-b1-0294-hn01-gate-queue-front-left.txt,8b17ebad1f53508e569e77ee1cb2be75762aded915302cda25742ff22af09eca,1920,1080
295,pov-b1-0295-hn01-gate-queue-front-right,295_pov-b1-0295-hn01-gate-queue-front-right,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/295_pov-b1-0295-hn01-gate-queue-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/295_pov-b1-0295-hn01-gate-queue-front-right.txt,01298aead601e68833086750e340d126205a6b3994975e5d4307f96eeb46db5b,1920,1080
296,pov-b1-0296-hn01-gate-queue-front-center,296_pov-b1-0296-hn01-gate-queue-front-center,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/296_pov-b1-0296-hn01-gate-queue-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/296_pov-b1-0296-hn01-gate-queue-front-center.txt,f73e208308694a8649951e4af0e9d1e7bac401c2d84f45c29abb93f839ba4a3d,1920,1080
297,pov-b1-0297-hn01-gate-queue-front-left,297_pov-b1-0297-hn01-gate-queue-front-left,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/297_pov-b1-0297-hn01-gate-queue-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/297_pov-b1-0297-hn01-gate-queue-front-left.txt,584062c5c64113d51731b58b8b9a8bb2ba67b54c040d92100dd0bc213776d2da,1920,1080
298,pov-b1-0298-hn01-gate-queue-front-right,298_pov-b1-0298-hn01-gate-queue-front-right,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/298_pov-b1-0298-hn01-gate-queue-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/298_pov-b1-0298-hn01-gate-queue-front-right.txt,18fac90cca01f0d47ecb2b49ca4be90825e42961de9d137f8afa7e30a3eb4744,1920,1080
299,pov-b1-0299-hn01-gate-queue-front-center,299_pov-b1-0299-hn01-gate-queue-front-center,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/299_pov-b1-0299-hn01-gate-queue-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/299_pov-b1-0299-hn01-gate-queue-front-center.txt,7d66894dfe71178cc7addf312440b5202ddb5fca399d31623cc71bbb85ea5d8d,1920,1080
300,pov-b1-0300-hn01-gate-queue-front-left,300_pov-b1-0300-hn01-gate-queue-front-left,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/300_pov-b1-0300-hn01-gate-queue-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/300_pov-b1-0300-hn01-gate-queue-front-left.txt,f75d25a8eeda8e9453c989ac5c69f937ae9fe7ffbd867df0536abd4700d5533e,1920,1080
